,crop_points,entry_num,file,first_black_pixel,sf,text,is_header,relative_fbp,cq
147,"[1425, 1539]",13,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_13.png,24.1286863271,1.00536193029,"Sansiveri Jerry 111 Westminster St Rm 1030

",False,3.01608579088,False
148,"[1545, 1657]",14,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_14.png,24.1286863271,1.00536193029,"Satloff Morris 501 Angell St

",False,1.00536193029,False
149,"[1663, 1775]",15,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_15.png,25.1340482574,1.00536193029,"Scadera Michl A 58 Weybosset St Rm 703

",False,2.01072386059,False
150,"[1780, 1892]",16,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_16.png,24.1286863271,1.00536193029,"Scanlon Bernard A 147 Hilary Dr

",False,1.00536193029,False
151,"[1897, 2011]",17,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_17.png,24.1286863271,1.00536193029,"Schwartz Harold 501 Angell St

",False,1.00536193029,False
152,"[2014, 2133]",18,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_18.png,26.1394101877,1.00536193029,"Seplocha John 1330 Mineral Spring Av(N

",False,3.01608579088,True
153,"[2138, 2239]",19,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_19.png,140.750670241,1.00536193029,"Prov)

",False,117.627345845,False
154,"[2251, 2347]",20,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_20.png,26.1394101877,1.00536193029,"Short Edw 566 Smith St

",False,3.01608579088,False
155,"[2367, 2479]",21,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_21.png,28.1501340483,1.00536193029,"Sibilia Edith M Mrs Rear 1410 Mineral Spring

",False,4.02144772118,True
156,"[2489, 2593]",22,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_22.png,142.761394102,1.00536193029,"Av(N Prov)

",False,118.632707775,False
157,"[2603, 2701]",23,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_23.png,29.1554959786,1.00536193029,"Sisto Turose Maccarone & Proia 170

",False,5.02680965147,True
158,"[2722, 2817]",24,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_24.png,143.766756032,1.00536193029,"Westminster St Rm 702

",False,119.638069705,False
159,"[2837, 2935]",25,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_25.png,30.1608579088,1.00536193029,"Sullivan John F 147 Power St

",False,6.03217158177,False
160,"[2953, 3067]",26,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_26.png,29.1554959786,1.00536193029,"Tabulex 36 Kennedy Plaza Rm 516

",False,3.01608579088,False
161,"[3073, 3187]",27,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_27.png,34.18230563,1.00536193029,"Yarlas Steph 501 Angell St

",False,8.04289544236,False
162,"[3187, 3304]",28,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_28.png,34.18230563,1.00536193029,"Young Arth & Co 111 Westminster St 824

",False,8.04289544236,False
163,"[3307, 3417]",29,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_29.png,35.1876675603,1.00536193029,"Zelano Richd R 500 Broadway

",False,7.03753351206,False
164,"[3560, 3672]",30,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_30.png,331.769436997,1.00536193029,"*ACOUSTICAL

",True,302.613941019,False
165,"[3693, 3807]",31,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_31.png,475.536193029,1.00536193029,"CONTRACTORS

",True,446.380697051,True
166,"[3943, 4056]",32,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_32.png,38.2037533512,1.00536193029,"G T SAFETY EQUIPMENT INC

",False,9.04825737265,False
167,"[4059, 4162]",33,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_33.png,253.351206434,1.00536193029,"(ACCOUSTICAL PRODUCTS &

",True,224.195710456,False
168,"[4179, 4293]",34,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_34.png,257.372654155,1.00536193029,"ENGINEERING) 25 Eagle St (02908),

",False,228.217158177,True
169,"[4297, 4391]",35,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_35.png,253.351206434,1.00536193029,"Tel 272-8880

",False,219.168900804,False
170,"[4545, 4655]",36,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_36.png,203.08310992,1.00536193029,"' ADJUSTERS

",True,168.90080429,False
171,"[4793, 4907]",37,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_37.png,44.235924933,1.00536193029,"Allied Adjustment Serv Inc 131 Washington St

",False,9.04825737265,True
172,"[4915, 5007]",38,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_38.png,158.847184987,1.00536193029,"Rm 211

",False,120.643431635,False
173,"[5028, 5145]",39,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_39.png,43.2305630027,1.00536193029,"General Adjustment Bureau Inc 373 Elmwood

",False,5.02680965147,True
174,"[5147, 5241]",40,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_40.png,158.847184987,1.00536193029,"Av Rm 107

",False,120.643431635,False
175,"[5261, 5379]",41,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_41.png,49.2627345845,1.00536193029,"Nappi Lou Adjustment Bureau 1991 Smith St

",False,6.03217158177,True
176,"[5383, 5487]",42,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_42.png,159.852546917,1.00536193029,"(N Prov)

",False,116.621983914,False
177,"[5500, 5615]",43,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_43.png,48.2573726542,1.00536193029,"Pellegrino vincent Adjusters 38 Pontiac Av

",False,5.02680965147,False
178,"[5615, 5711]",44,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_44.png,50.2680965147,1.00536193029,"Pelletier & Rourke 111 Westminster St Rm

",False,7.03753351206,True
179,"[5737, 5827]",45,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_45.png,168.90080429,1.00536193029,,False,125.670241287,False
180,"[5849, 5947]",46,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_46.png,50.2680965147,1.00536193029,"Peterson Evert M L 111 Westminster St Rm

",False,7.03753351206,True
181,"[5975, 6065]",47,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_47.png,160.857908847,1.00536193029,"401

",False,117.627345845,False
182,"[6085, 6201]",48,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_48.png,50.2680965147,1.00536193029,"Underwriters Adjusting Co 630 Howard Bldg

",False,2.01072386059,False
183,"[6337, 6451]",49,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_49.png,343.833780161,1.00536193029,"ADOPTION AGENCIES

",True,295.576407507,False
184,"[6527, 6705]",50,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_50.png,52.2788203753,1.00536193029,"Baker Advertising Associates 85 Arnold St

",False,4.02144772118,False
185,"[6839, 6953]",51,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_51.png,346.849865952,1.00536193029,"ADVERTISING AGENCIES

",True,298.592493298,False
186,"[7091, 7207]",52,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_52.png,53.2841823056,1.00536193029,"A M B M E Advertising Agency 910 Smith St

",False,3.01608579088,False
187,"[7211, 7327]",53,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_53.png,54.2895442359,1.00536193029,"Adgroup Inc 293 S Main St Suite 212

",False,4.02144772118,False
188,"[7325, 7423]",54,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_54.png,54.2895442359,1.00536193029,"Albrektson Studios Inc 146 Westminster St

",False,4.02144772118,True
189,"[7447, 7539]",55,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_55.png,170.91152815,1.00536193029,"Rm 403

",False,120.643431635,False
190,"[7563, 7677]",56,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_56.png,59.3163538874,1.00536193029,"Alden Advertising Inc 212 Union St Rm 402

",False,9.04825737265,False
191,"[7679, 7793]",57,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_57.png,60.3217158177,1.00536193029,"All Media Associates 84 Ledge St

",False,8.04289544236,False
192,"[7797, 7893]",58,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_58.png,60.3217158177,1.00536193029,"Archetto Robt Associates Inc 170 Westminster

",False,8.04289544236,True
193,"[7917, 8011]",59,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_59.png,172.922252011,1.00536193029,"St Rm 1110

",False,119.638069705,False
194,"[8031, 8145]",60,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_60.png,63.3378016086,1.00536193029,"Arthur Ruth I 17 Exchange St Rm 421

",False,10.0536193029,False
195,"[8149, 8263]",61,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_61.png,65.3485254692,1.00536193029,"Benell Advertising Co 135 Dean St

",False,11.0589812332,False
196,"[8267, 8383]",62,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_62.png,66.3538873995,1.00536193029,"Bogh Advertising Photography 236 5

",False,12.0643431635,True
197,"[8385, 8481]",63,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_63.png,176.943699732,1.00536193029,"Westminster St Rm 504

",False,117.627345845,False
198,"[8502, 8617]",64,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_64.png,68.3646112601,1.00536193029,"Bradley Wm J 46 Clym St

",False,9.04825737265,False
199,"[8619, 8737]",65,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_65.png,65.3485254692,1.00536193029,"Challenge Advertising Inc 146 Westminster St

",False,5.02680965147,True
200,"[8743, 8835]",66,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_66.png,182.975871314,1.00536193029,"Rm 206

",False,122.654155496,False
201,"[8855, 8951]",67,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_67.png,66.3538873995,1.00536193029,"Creamer-F S R Inc 40 Westminster St Rm

",False,3.01608579088,True
202,"[8978, 9069]",68,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_68.png,189.008042895,1.00536193029,"1600

",False,125.670241287,False
203,"[9089, 9205]",69,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_69.png,70.3753351206,1.00536193029,"Dietz J H Advertising Inc 269 S Main St

",False,5.02680965147,True
204,"[9209, 9303]",70,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_70.png,178.954423592,1.00536193029,"Suite 207

",False,113.605898123,False
205,"[9323, 9439]",71,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_71.png,72.3860589812,1.00536193029,"Duffy & Shanley Inc 1 Jackson Walkway Suite

",False,7.03753351206,True
206,"[9447, 9537]",72,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_72.png,191.018766756,1.00536193029,"16

",False,125.670241287,False
207,"[9559, 9673]",73,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_73.png,72.3860589812,1.00536193029,"Fern Hanaway Inc 270 Elmwood Av

",False,7.03753351206,False
208,"[9675, 9791]",74,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_74.png,74.3967828418,1.00536193029,"Finelli Raymond Associates 12 Thomas St

",False,8.04289544236,False
209,"[9791, 9893]",75,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_75.png,74.3967828418,1.00536193029,"Friendson Associates 56 Pine St 5th Fl

",False,8.04289544236,False
210,"[9909, 10025]",76,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_76.png,70.3753351206,1.00536193029,"Goldsmith Tregar Co 274 Weybosset St Rm

",False,0.0,True
211,"[10034, 10125]",77,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_77.png,183.981233244,1.00536193029,"601

",False,113.605898123,False
212,"[10146, 10245]",78,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_78.png,73.3914209115,1.00536193029,"Goodchild & Eidson Inc 111 Westminster St

",False,3.01608579088,True
213,"[10267, 10363]",79,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_79.png,191.018766756,1.00536193029,"Rm 1812

",False,120.643431635,False
214,"[10382, 10497]",80,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_80.png,78.418230563,1.00536193029,"Herr J Robt Associates Inc 81 S Angell St

",False,8.04289544236,False
215,"[10619, 10719]",81,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_81.png,82.4396782842,1.00536193029,"HORTON CHURCH & GOFF INC 800

",False,12.0643431635,True
216,"[10740, 10859]",82,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_82.png,292.560321716,1.00536193029,"Turks Head Bldg, 76 Westminster St

",False,222.184986595,True
217,"[10862, 10969]",83,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_83.png,297.587131367,1.00536193029,"(02903). Tel 421-4901

",False,227.211796247,False
218,"[11099, 11201]",84,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_84.png,80.4289544236,1.00536193029,"Jones D V Associates 290 Westminster St Rm

",False,10.0536193029,True
219,"[11227, 11318]",85,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_85.png,199.061662198,1.00536193029,"501

",False,125.670241287,False
220,"[11339, 11457]",86,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_86.png,90.4825737265,1.00536193029,"King J Howard Inc 220 Howard Bldg

",False,17.091152815,False
221,"[4, 101]",1,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_1.png,14.7529682114,0.983531214094,"ADVERTISIN G AGENCIES-CONTD

",True,,False
222,"[125, 223]",2,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_2.png,14.7529682114,0.983531214094,"Lawrence & Brooks Inc 12 Sheldon St

",False,0.0,False
223,"[245, 360]",3,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_3.png,14.7529682114,0.983531214094,"Lorimer John A 36 Kennedy Plaza Rm 415

",False,0.0,False
224,"[487, 592]",4,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_4.png,14.7529682114,0.983531214094,"MAXFIELD JOSEPH CO 10 Dorrance St,

",False,0.0,True
225,"[611, 712]",5,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_5.png,225.228648028,0.983531214094,"Rm 540 (02903) Tel 421-4456 (See

",False,210.475679816,True
226,"[733, 831]",6,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_6.png,227.195710456,0.983531214094,"Index To Advertisers)

",False,212.442742244,False
227,"[975, 1071]",7,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_7.png,17.7035618537,0.983531214094,"Mc Cabe Frank & Associates Inc 40 Fountain

",False,2.95059364228,True
228,"[1099, 1192]",8,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_8.png,123.924932976,0.983531214094,"St Rm 801

",False,109.171964764,False
229,"[1216, 1331]",9,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_9.png,14.7529682114,0.983531214094,"Old Colony Advertising Co 566 S Main St

",False,0.0,False
230,"[1335, 1449]",10,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_10.png,18.6870930678,0.983531214094,"Patterson George Co Inc Rm434 Howard Bldg

",False,3.93412485638,False
231,"[1459, 1569]",11,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_11.png,20.654155496,0.983531214094,"Plum Nelly Co 141 Colonial Rd

",False,5.90118728457,False
232,"[1579, 1695]",12,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_12.png,20.654155496,0.983531214094,"Project One Inc 212 Union St Rm 303

",False,5.90118728457,False
233,"[1699, 1813]",13,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_13.png,20.654155496,0.983531214094,"R I Transit Advertising Inc 58 Weybosset St

",False,5.90118728457,True
234,"[1825, 1917]",14,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_14.png,130.809651475,0.983531214094,"Rm 704

",False,116.056683263,False
235,"[1943, 2037]",15,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_15.png,20.654155496,0.983531214094,"R J La Chance Inc 76 Westminster St Rm 507

",False,5.90118728457,False
236,"[2064, 2157]",16,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_16.png,22.6212179242,0.983531214094,"R K P Associates 42 10th St

",False,7.86824971275,False
237,"[2159, 2296]",17,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_17.png,22.6212179242,0.983531214094,"Rhode Island Transit Advertising. Inc 220 India

",False,7.86824971275,True
238,"[2307, 2400]",18,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_18.png,128.842589046,0.983531214094,"St

",False,110.155495979,False
239,"[2424, 2521]",19,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_19.png,24.5882803524,0.983531214094,"Rockwell Associates 146 Westminster St Rm

",False,3.93412485638,True
240,"[2549, 2639]",20,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_20.png,132.776713903,0.983531214094,"214

",False,112.122558407,False
241,"[2665, 2777]",21,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_21.png,26.5553427805,0.983531214094,"Ross-Simons Advertising Co 290 Westminster

",False,5.90118728457,True
242,"[2789, 2883]",22,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_22.png,130.809651475,0.983531214094,"St Rm 712

",False,110.155495979,False
243,"[2907, 3021]",23,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_23.png,23.6047491383,0.983531214094,"Schift Arthur D Advertising 357 Westminster

",False,2.95059364228,True
244,"[3030, 3125]",24,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_24.png,131.793182689,0.983531214094,"St Rm306

",False,109.171964764,False
245,"[3147, 3267]",25,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_25.png,24.5882803524,0.983531214094,"Spencer Bennett Nowak Inc 70 Harborside Dr

",False,1.96706242819,False
246,"[3269, 3387]",26,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_26.png,23.6047491383,0.983531214094,"Spencer Sheldon Associates Inc 189 Governor

",False,0.0,True
247,"[3395, 3488]",27,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_27.png,133.760245117,0.983531214094,"St Rm 202

",False,110.155495979,False
248,"[3511, 3624]",28,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_28.png,25.5718115664,0.983531214094,"Stauch Vetromile Gilmore Inc 49 Weybosset St

",False,1.96706242819,True
249,"[3639, 3733]",29,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_29.png,136.710838759,0.983531214094,"Rm 40

",False,113.106089621,False
250,"[3755, 3853]",30,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_30.png,26.5553427805,0.983531214094,"Streiker & Co 296 Benefit St

",False,2.95059364228,False
251,"[3875, 3991]",31,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_31.png,27.5388739946,0.983531214094,"Syneyenn Advertising 2247 Mineral Spring

",False,3.93412485638,True
252,"[4001, 4105]",32,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_32.png,136.710838759,0.983531214094,"Av(N Prov)

",False,113.106089621,False
253,"[4119, 4233]",33,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_33.png,27.5388739946,0.983531214094,"T & T Advertising 58 Weybosset St Rm 704

",False,3.93412485638,False
254,"[4240, 4353]",34,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_34.png,26.5553427805,0.983531214094,"Thorndike Associates Inc 58 Weybosset St Rm

",False,2.95059364228,True
255,"[4365, 4455]",35,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_35.png,140.644963615,0.983531214094,"704

",False,115.073152049,False
256,"[4482, 4597]",36,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_36.png,28.5224052087,0.983531214094,"Today Inc Rear 339 Eddy St

",False,2.95059364228,False
257,"[4603, 4716]",37,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_37.png,29.5059364228,0.983531214094,"Toole Philip B Inc 76 Westminster St Rm

",False,2.95059364228,True
258,"[4727, 4817]",38,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_38.png,150.480275756,0.983531214094,"1312

",False,123.924932976,False
259,"[4844, 4956]",39,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_39.png,34.4235924933,0.983531214094,"Williams Co The 108 Waterman St Apt 1a

",False,7.86824971275,False
260,"[5057, 5207]",40,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_40.png,319.647644581,0.983531214094,"ADVERTISING-DIRECT

",True,293.0923018,False
261,"[5235, 5345]",41,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_41.png,464.226733052,0.983531214094,"MAIL

",True,437.671390272,True
262,"[5483, 5603]",42,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (2)_42.png,38.3577173497,0.983531214094,"Baker W F Co Inc 36 Kennedy Plaza Rm 206

",False,11.8023745691,False
