,Address - From Geocoder,Company_Name,Date_Added,File_List,Geocode Score,Header,Latitude,Longitude,Match Score,Query,Text
0,"1 Meeting St, Providence, RI",Architects Design Group The,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_6.png'],100.0,ARCHITECTS,41.8284574116,-71.409537067,100.0,1 MEETING ST PROVIDENCE,Architects Design Group The 1 Meeting St
0,"68 S Main St, Providence, RI",Barreto Mauricio,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_7.png'],100.0,ARCHITECTS,41.8249431554,-71.4072128541,90.0,68 S MAIN ST PROVIDENCE,Barreto Mauricio 68 S Main St 3d Fl
0,"229 Doyle Ave, Providence, RI",Bliss Randall W,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_8.png'],100.0,ARCHITECTS,41.8387731325,-71.3981888532,100.0,229 DOYLE AVE PROVIDENCE,Bliss Randall W 229 Doyle Av
0,"15 Meeting St, Providence, RI",Buffum Wm P Jr,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_9.png'],100.0,ARCHITECTS,41.8284945097,-71.4088464114,100.0,15 MEETING ST PROVIDENCE,Buffum Wm P Jr 15 Meeting St
0,"1759 Mineral Spring Ave, Providence, RI",Cardarelli Richd J,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_10.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_11.png']",97.97,ARCHITECTS,41.8625784589,-71.4563790004,98.0,1759 MINERAL SPRING AV NORTH PROVIDENCE,Cardarelli Richd J 1759 Mineral Spring Av(N Prov)
0,"223 Broadway, Providence, RI",Castellucci Galli & Associates,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_12.png'],89.04,ARCHITECTS,41.8209158586,-71.4248871045,92.0,223 BROADWAY ST PROVIDENCE,Castellucci Galli & Associates 223 Broadway
0,"130 Westminster St, Providence, RI",Cate Saml M,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_13.png'],100.0,ARCHITECTS,41.8241160218,-71.4108375653,91.0,130 WESTMINSTER ST PROVIDENCE,Cate Saml M 130 Westminster St Rm 48
0,"187 Westminster St, Providence, RI",Deacon COrp,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_14.png'],100.0,ARCHITECTS,41.8234668951,-71.411972813,90.0,187 WESTMINSTER ST PROVIDENCE,Deacon COrp 187 Westminster St Rm 501
0,"324 Angell St, Providence, RI",East Side Associates,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_19.png'],100.0,ARCHITECTS,41.828996473,-71.3944164097,92.0,324 ANGELL ST PROVIDENCE,East Side Associates 324 Angel) St
0,"130 Westminster St, Providence, RI",Ertel Michl L,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_20.png'],100.0,ARCHITECTS,41.8241160218,-71.4108375653,91.0,130 WESTMINSTER ST PROVIDENCE,Ertel Michl L 130 Westminster St Rm 75
0,"130 Westminster St, Providence, RI",Fink Charles B,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_21.png'],100.0,ARCHITECTS,41.8241160218,-71.4108375653,91.0,130 WESTMINSTER ST PROVIDENCE,Fink Charles B 130 Westminster St Rm 52
0,"170 Rhodes St, Providence, RI",Gilbert & Maloney,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_22.png'],100.0,ARCHITECTS,41.8083266359,-71.4069042684,100.0,170 RHODES ST PROVIDENCE,Gilbert & Maloney 170 Rhodes St
0,"12 Thomas St, Providence, RI",Haynes Irving B Associates,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_23.png'],100.0,ARCHITECTS,41.8275598243,-71.4089569106,100.0,12 THOMAS ST PROVIDENCE,Haynes Irving B Associates 12 Thomas St
0,"18 Calla St, Providence, RI",Howe Raymond,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_25.png'],100.0,ARCHITECTS,41.7899479838,-71.4038470486,100.0,18 CALLA ST PROVIDENCE,Howe Raymond 18 Calla St
0,"187 Westminster St, Providence, RI",Kent-Cruise & Partners,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_28.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_29.png']",100.0,ARCHITECTS,41.8234668951,-71.411972813,90.0,187 WESTMINSTER ST PROVIDENCE,Kent-Cruise & Partners 187 Westminster St Rm 501
0,"321 S Main St, Providence, RI",Keyes Associates,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_30.png'],100.0,ARCHITECTS,41.8218428809,-71.4046871221,100.0,321 S MAIN ST PROVIDENCE,Keyes Associates 321 S Main St
0,"73 Barnes St, Providence, RI",Kolton Russell,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_31.png'],100.0,ARCHITECTS,41.8328866768,-71.4024184967,100.0,73 BARNES ST PROVIDENCE,Kolton Russell 73 Barnes St.
0,"170 Westminster St, Providence, RI",Koubanis Brandreth Associates,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_32.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_33.png']",100.0,ARCHITECTS,41.8236835378,-71.4114619757,90.0,170 WESTMINSTER ST PROVIDENCE,Koubanis Brandreth Associates 170 Westminster St Rm 216
0,"170 Westminster St, Providence, RI",; Associates,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_36.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_37.png']",100.0,ARCHITECTS,41.8236835378,-71.4114619757,90.0,170 WESTMINSTER ST PROVIDENCE,Mallozzi America 8; Associates 170 Westminster St Rm 216
0,"1270 Mineral Spring Ave, Providence, RI",Mallozzi Associates,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_38.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_39.png']",97.97,ARCHITECTS,41.8681082386,-71.4350242254,98.0,1270 MINERAL SPRING AV NORTH PROVIDENCE,Mallozzi Associates 1270 Mineral Spring Av(N Prov)
0,"221 Waterman St, Providence, RI",Markoff Henry W,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_40.png'],100.0,ARCHITECTS,41.8284804263,-71.3889127207,100.0,221 WATERMAN ST PROVIDENCE,Markoff Henry W 221 Waterman St
0,"2108 Mineral Spring Ave, North Providence, RI",Matrumalo Vincent A,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_41.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_42.png']",100.0,ARCHITECTS,41.8589712558,-71.4779151429,98.0,2108 MINERAL SPRING AV NORTH PROVIDENCE,Matrumalo Vincent A 2108 Mineral Spring Av(N Prov)
0,"217 Angell St, Providence, RI",Millman Lester J,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_43.png'],100.0,ARCHITECTS,41.8282063751,-71.3990346908,100.0,217 ANGELL ST PROVIDENCE,Millman Lester J 217 Angell St
0,"25 Mill St, Providence, RI",Providence Partnership-A Corp,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_44.png'],100.0,ARCHITECTS,41.7719815548,-71.4128604427,100.0,25 MILL ST PROVIDENCE,Providence Partnership-A Corp 25 Mill St
0,"107 Hope St, Providence, RI",Quinlivan Pierik & Krause,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_45.png'],100.0,ARCHITECTS,41.8223616953,-71.3966489114,100.0,107 HOPE ST PROVIDENCE,Quinlivan Pierik & Krause 107 Hope St
0,"15 Meeting St, Providence, RI",Rakatansky Ira Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_46.png'],100.0,ARCHITECTS,41.8284945097,-71.4088464114,100.0,15 MEETING ST PROVIDENCE,Rakatansky Ira Inc 15 Meeting St
0,"2 John St, Providence, RI",Robinson Green Beretta Corp The,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_48.png'],100.0,ARCHITECTS,41.8638812733,-71.4375959576,100.0,2 JOHN ST PROVIDENCE,Robinson Green Beretta Corp The 2 John St
0,"270 Pearl St, Providence, RI",General Armature Service,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_54.png'],100.0,ARMATURE RE-WINDING,41.8146796483,-71.420915437,100.0,270 PEARL ST PROVIDENCE,General Armature Service 270 Pearl St
0,"967 Westminster St, Providence, RI",L & G Armature & Son Inc,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_55.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_56.png']",100.0,ARMATURE RE-WINDING,41.8173168078,-71.4245435657,100.0,967 WESTMINSTER ST PROVIDENCE,L & G Armature & Son Inc 967 Westminster St
0,"14 Cargill St, Providence, RI",Brink's Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_59.png'],100.0,ARMORED CAR SERVICE,41.8199117019,-71.4224299074,100.0,14 CARGILL ST PROVIDENCE,Brink's Inc 14 Cargill St
0,"34 Dike St, Providence, RI",International Armored Co Service (Ofcs),2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_60.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_61.png']",100.0,ARMORED CAR SERVICE,41.8155093502,-71.4410229596,100.0,34 DIKE ST PROVIDENCE,International Armored Co Service (Ofcs) 34 Dike St
0,"176 Benefit St, Providence, RI",Benefit Street Arsenal,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_63.png'],100.0,ARMORIES,41.8283287362,-71.4081774846,100.0,176 BENEFIT ST PROVIDENCE,Benefit Street Arsenal 176 Benefit St
0,"166 Wickenden St, Providence, RI",Aaron Gallery,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_65.png'],100.0,ART GALLERIES,41.8193277702,-71.3997643256,100.0,166 WICKENDEN ST PROVIDENCE,Aaron Gallery 166 Wickenden St
0,"118 N Main St, Providence, RI",Archie Art Gallery,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_66.png'],100.0,ART GALLERIES,41.828258899,-71.4095635133,100.0,118 N MAIN ST PROVIDENCE,Archie Art Gallery 118 N Main St
0,"417 Atwells Ave, Providence, RI",Art Is On The Hill,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_67.png'],100.0,ART GALLERIES,41.8239711275,-71.4311762984,100.0,417 ATWELLS AVE PROVIDENCE,Art Is On The Hill 417 Atwells Av
0,"7 Thomas St, Providence, RI",Aysavowell,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_68.png'],100.0,ART GALLERIES,41.8274462593,-71.4089430268,100.0,7 THOMAS ST PROVIDENCE,Aysavowell 7 Thomas St
0,"125 Benefit St, Providence, RI",Benefit Street Gallery And Antiques,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_69.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_70.png']",100.0,ART GALLERIES,41.8299390995,-71.4086270474,100.0,125 BENEFIT ST PROVIDENCE,Benefit Street Gallery And Antiques 125 Benefit St
0,"218 Wickenden St, Providence, RI",Cabral Jose Gallery,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_71.png'],100.0,ART GALLERIES,41.8194962108,-71.3988891046,100.0,218 WICKENDEN ST PROVIDENCE,Cabral Jose Gallery 218 Wickenden St
0,"263 S Main St, Providence, RI",Donald Thomas Gallery,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_72.png'],100.0,ART GALLERIES,41.8224575835,-71.40524231,100.0,263 S MAIN ST PROVIDENCE,Donald Thomas Gallery 263 S Main St
0,"10 East St, Providence, RI",East St Center,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_73.png'],100.0,ART GALLERIES,41.8221291583,-71.3954856333,100.0,10 EAST ST PROVIDENCE,East St Center 10 East St
0,"15 Meeting St, Providence, RI",Lenore Gray Gallery Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_77.png'],100.0,ART GALLERIES,41.8284945097,-71.4088464114,100.0,15 MEETING ST PROVIDENCE,Lenore Gray Gallery Inc 15 Meeting St
0,"101 Richmond St, Providence, RI",Macomber Art Studio,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_78.png'],100.0,ART GALLERIES,41.8200809321,-71.4109419575,100.0,101 RICHMOND ST PROVIDENCE,Macomber Art Studio 101 Richmond St
0,"45 Peck St, Providence, RI",Tonoff Gallery,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_79.png'],100.0,ART GALLERIES,41.8229119642,-71.4092706183,100.0,45 PECK ST PROVIDENCE,Tonoff Gallery 45 Peck St
0,"228 Angell St, Providence, RI",Wheeler Gallery,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_80.png'],100.0,ART GALLERIES,41.8283586172,-71.3986330895,92.0,228 ANGELL ST PROVIDENCE,Wheeler Gallery 228 Angel) St
0,"17 Peck St, Providence, RI",Art Studios Inc The,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_3.png'],100.0,ART GOODS,41.8233203488,-71.409970576,100.0,17 PECK ST PROVIDENCE,Art Studios Inc The 17 Peck St
0,"47 Snow St, Providence, RI",Rhode Island Artificial Eye Studio,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_5.png'],100.0,ARTIFICIAL EYES,41.8217090906,-71.4145518128,100.0,47 SNOW ST PROVIDENCE,Rhode Island Artificial Eye Studio 47 Snow St
0,"400 Reservoir Ave, Providence, RI",California Artificial Flower Co Inc,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_13.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_14.png']",100.0,ARTIFICIAL FLOWERS AND FRUIT MFRS,41.7878653966,-71.4318606613,100.0,400 RESERVOIR AVE PROVIDENCE,California Artificial Flower Co Inc 400 Reservoir Av
0,"385 Westminster St, Providence, RI",A J Q Products,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_16.png'],100.0,ARTISTS,41.8213745132,-71.4148844971,91.0,385 WESTMINSTER ST PROVIDENCE,A J Q Products 385 Westminster St Rm 30
0,"13 Pratt St, Providence, RI",Arita Akira,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_19.png'],100.0,ARTISTS,41.8346761215,-71.4084788868,100.0,13 PRATT ST PROVIDENCE,Arita Akira 13 Pratt St
0,"13 Pratt St, Providence, RI",Arita Patricia Mrs,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_20.png'],100.0,ARTISTS,41.8346761215,-71.4084788868,100.0,13 PRATT ST PROVIDENCE,Arita Patricia Mrs 13 Pratt St
0,"33 Benefit St, Providence, RI",Bainbridge Constance M,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_24.png'],100.0,ARTISTS,41.8331887272,-71.4097188366,100.0,33 BENEFIT ST PROVIDENCE,Bainbridge Constance M 33 Benefit St
0,"283 Brook St, Providence, RI",Barlow Steph B,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_25.png'],100.0,ARTISTS,41.8245711735,-71.3988429821,100.0,283 BROOK ST PROVIDENCE,Barlow Steph B 283 Brook St
0,"118 N Main St, Providence, RI",Bonanno Barbara,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_26.png'],100.0,ARTISTS,41.828258899,-71.4095635133,100.0,118 N MAIN ST PROVIDENCE,Bonanno Barbara 118 N Main St
0,"432 Benefit St, Providence, RI",Brooks Paul M,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_27.png'],100.0,ARTISTS,41.8197144841,-71.4011707237,100.0,432 BENEFIT ST PROVIDENCE,Brooks Paul M 432 Benefit St
0,"21 Planet St, Providence, RI",Conti Gino E,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_30.png'],100.0,ARTISTS,41.8232770467,-71.4056729615,100.0,21 PLANET ST PROVIDENCE,Conti Gino E 21 Planet St
0,"88 Congdon St, Providence, RI",Day Martha B,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_32.png'],100.0,ARTISTS,41.8309227438,-71.407130218,100.0,88 CONGDON ST PROVIDENCE,Day Martha B 88 Congdon St
0,"135 Courtland St, Providence, RI",De Quattro Richard L,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_33.png'],100.0,ARTISTS,41.8182570254,-71.4308937797,100.0,135 COURTLAND ST PROVIDENCE,De Quattro Richard L 135 Courtland St
0,"36 Pratt St, Providence, RI",Design II,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_34.png'],100.0,ARTISTS,41.8336115043,-71.4082900744,100.0,36 PRATT ST PROVIDENCE,Design II 36 Pratt St
0,"117 6th St, Providence, RI",Draznin Esther R,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_36.png'],100.0,ARTISTS,41.8514840048,-71.3969379358,100.0,117 6TH ST PROVIDENCE,Draznin Esther R 117 6th St
0,"128 N Main St, Providence, RI",Fleischner Richd H,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_38.png'],100.0,ARTISTS,41.8284833621,-71.4096496338,90.0,128 N MAIN ST PROVIDENCE,Fleischner Richd H 128 N Main St Rm 34
0,"214 Pleasant St, Providence, RI",Fontaine John H,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_40.png'],100.0,ARTISTS,41.8397753,-71.4013734574,100.0,214 PLEASANT ST PROVIDENCE,Fontaine John H 214 Pleasant St
0,"118 N Main St, Providence, RI",Gallagher Neil,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_41.png'],100.0,ARTISTS,41.828258899,-71.4095635133,100.0,118 N MAIN ST PROVIDENCE,Gallagher Neil 118 N Main St
0,"385 Westminster St, Providence, RI",Gallery Black,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_42.png'],100.0,ARTISTS,41.8213745132,-71.4148844971,91.0,385 WESTMINSTER ST PROVIDENCE,Gallery Black 385 Westminster St Rm 33
0,"118 N Main St, Providence, RI",Germond Christina L,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_43.png'],100.0,ARTISTS,41.828258899,-71.4095635133,100.0,118 N MAIN ST PROVIDENCE,Germond Christina L 118 N Main St
0,"196 Taber Ave, Providence, RI",Gordon Patricia Mrs,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_44.png'],100.0,ARTISTS,41.8357906625,-71.3931812055,100.0,196 TABER AVE PROVIDENCE,Gordon Patricia Mrs 196 Taber Av
0,"118 N Main St, Providence, RI",Hackett Bernadette,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_45.png'],100.0,ARTISTS,41.828258899,-71.4095635133,100.0,118 N MAIN ST PROVIDENCE,Hackett Bernadette 118 N Main St
0,"7 Thomas St, Providence, RI",Henry Anne K Mrs,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_47.png'],100.0,ARTISTS,41.8274462593,-71.4089430268,100.0,7 THOMAS ST PROVIDENCE,Henry Anne K Mrs 7 Thomas St
0,"49 Weybosset St, Providence, RI",Ink Spot The,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_48.png'],100.0,ARTISTS,41.8239861259,-71.4098351324,90.0,49 WEYBOSSET ST PROVIDENCE,Ink Spot The 49 Weybosset St Rm 42
0,"5 Medway St, Providence, RI",Itchkawich Herman I,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_49.png'],100.0,ARTISTS,41.8284790076,-71.3927628477,100.0,5 MEDWAY ST PROVIDENCE,Itchkawich Herman I 5 Medway St
0,"11 Colonial Rd, Providence, RI",Jackson Diana H Mrs,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_50.png'],100.0,ARTISTS,41.8474999515,-71.398454434,100.0,11 COLONIAL RD PROVIDENCE,Jackson Diana H Mrs 11 Colonial Rd
0,"128 N Main St, Providence, RI",Keck Mary H Mrs,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_52.png'],100.0,ARTISTS,41.8284833621,-71.4096496338,90.0,128 N MAIN ST PROVIDENCE,Keck Mary H Mrs 128 N Main St Rm 36
0,"118 N Main St, Providence, RI",Laviniere Mark,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_54.png'],100.0,ARTISTS,41.828258899,-71.4095635133,100.0,118 N MAIN ST PROVIDENCE,Laviniere Mark 118 N Main St
0,"106 N Main St, Providence, RI",Loft Horizons,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_56.png'],100.0,ARTISTS,41.828000904,-71.4094365525,100.0,106 N MAIN ST PROVIDENCE,Loft Horizons 106 N Main St
0,"47 Farragut Ave, Providence, RI",Mahan Gwen Mrs,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_57.png'],100.0,ARTISTS,41.786861168,-71.4046264334,100.0,47 FARRAGUT AVE PROVIDENCE,Mahan Gwen Mrs 47 Farragut Av
0,"118 N Main St, Providence, RI",Makara Danl,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_58.png'],100.0,ARTISTS,41.828258899,-71.4095635133,100.0,118 N MAIN ST PROVIDENCE,Makara Danl 118 N Main St
0,"14 Pratt St, Providence, RI",Martiesian Paula M,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_59.png'],100.0,ARTISTS,41.8346407408,-71.4083295862,100.0,14 PRATT ST PROVIDENCE,Martiesian Paula M 14 Pratt St
0,"7 Thomas St, Providence, RI",Mays Maxwell,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_60.png'],100.0,ARTISTS,41.8274462593,-71.4089430268,100.0,7 THOMAS ST PROVIDENCE,Mays Maxwell 7 Thomas St
0,"193 Power St, Providence, RI",Mc Manus Malcolm,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_61.png'],100.0,ARTISTS,41.8235252583,-71.3935585393,100.0,193 POWER ST PROVIDENCE,Mc Manus Malcolm 193 Power St
0,"2 Edison Ave, Providence, RI",Meehan Bethiena C Mrs,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_62.png'],100.0,ARTISTS,41.834675051,-71.3883912288,100.0,2 EDISON AVE PROVIDENCE,Meehan Bethiena C Mrs 2 Edison Av
0,"52 Arnold St, Providence, RI",Munson Marian F,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_63.png'],100.0,ARTISTS,41.8211178888,-71.3979844025,100.0,52 ARNOLD ST PROVIDENCE,Munson Marian F 52 Arnold St
0,"236 Pleasant St, Providence, RI",Nalbandian Kamig,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_64.png'],100.0,ARTISTS,41.8397635424,-71.4009387625,100.0,236 PLEASANT ST PROVIDENCE,Nalbandian Kamig 236 Pleasant St
0,"219 Doyle Ave, Providence, RI",Neilson Marcy,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_65.png'],100.0,ARTISTS,41.8387614721,-71.3986665973,100.0,219 DOYLE AVE PROVIDENCE,Neilson Marcy 219 Doyle Av
0,"139 Mathewson St, Providence, RI",New Jerusalem Arts,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_66.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_67.png']",100.0,ARTISTS,41.822264326,-71.4138908498,94.0,139 MATHEWSON ST PROVIDENCE,New Jerusalem Arts 139 Mathewson St Rm
0,"8 Parkside Rd, Providence, RI",Northern Lights,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_69.png'],100.0,ARTISTS,41.8320857178,-71.3803466808,100.0,8 PARKSIDE RD PROVIDENCE,Northern Lights 8 Parkside Rd
0,"68 Barnes St, Providence, RI",Owen Fiorenza Mrs,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_70.png'],100.0,ARTISTS,41.8329875444,-71.4025951369,100.0,68 BARNES ST PROVIDENCE,Owen Fiorenza Mrs 68 Barnes St
0,"488 Public St, Providence, RI",Power Sky,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_71.png'],100.0,ARTISTS,41.8048362633,-71.417717443,100.0,488 PUBLIC ST PROVIDENCE,Power Sky 488 Public St
0,"97 Kimball St, Providence, RI",Previte Salvatore,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_72.png'],100.0,ARTISTS,41.8357464925,-71.4486239758,100.0,97 KIMBALL ST PROVIDENCE,Previte Salvatore 97 Kimball St
0,"118 N Main St, Providence, RI",Rocha David,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_73.png'],100.0,ARTISTS,41.828258899,-71.4095635133,100.0,118 N MAIN ST PROVIDENCE,Rocha David 118 N Main St
0,"170 Westminster St, Providence, RI",Roiff Herbert A & Co (Overflow),2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_74.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_75.png']",100.0,ARTISTS,41.8236835378,-71.4114619757,90.0,170 WESTMINSTER ST PROVIDENCE,Roiff Herbert A & Co (Overflow) 170 Westminster St Rm 717
0,"170 Brown St, Providence, RI",Rosenblatt Carole J Mrs,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_76.png'],100.0,ARTISTS,41.8319244398,-71.4039757025,100.0,170 BROWN ST PROVIDENCE,Rosenblatt Carole J Mrs 170 Brown St
0,"40 E Transit St, Providence, RI",Rowntree Peter A,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_77.png'],100.0,ARTISTS,41.8217201271,-71.391841227,100.0,40 E TRANSIT ST PROVIDENCE,Rowntree Peter A 40 E Transit St
0,"198 Olney St, Providence, RI",Steinberg Janet Mrs,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_78.png'],100.0,ARTISTS,41.8357594568,-71.4029132678,100.0,198 OLNEY ST PROVIDENCE,Steinberg Janet Mrs 198 Olney St
0,"101 Transit St, Providence, RI",Stop Design Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_79.png'],100.0,ARTISTS,41.8204191484,-71.4001154767,100.0,101 TRANSIT ST PROVIDENCE,Stop Design Inc 101 Transit St
